message_id,timestamp_iso,author_name,author_nickname,week_no,raw_text,attachment_files,attachment_count
1400526409541226516,2025-07-31T19:11:56.557+02:00,rn5ho,Rn5ho,,Kdo ve kako bi se jim izšlo če jih nebi nas CT zajebal,,0
1400526563312799794,2025-07-31T19:12:33.219+02:00,alenokc,AlenOKC,,"Jaz bi rekel, da na koncu šteje najbolj optimalen trening, torej tisti, ki te bo v drugi del pripeljal najmočnejšega. To pa je tudi precej odvisno potem od zaporedja treniranih skillov.",,0
1400526635098312757,2025-07-31T19:12:50.334+02:00,alenokc,AlenOKC,,"Bi rekel, da je smiselno nekoliko prilagajati in probati v skrajnost, ne pa čisto.",,0
1403342133703741460,2025-08-08T13:40:37.511+02:00,alenokc,AlenOKC,,"@Rn5ho  A prestavim jaz trening na MPK in to nekoliko bolj povdarim? Glede na to, da imamo defenzivne centre. No saj razen Koštomaja se verjetno ne eno ne drugo ne bo kaj dosti več spremenilo 😄",,0
1404414033658122320,2025-08-11T12:39:58.375+02:00,rn5ho,Rn5ho,,"Ja, verjetno ima res kar smisel, glede na to da od Gojca kot kaže kaj dosti več na žalost ne bo",,0
1404414160674095116,2025-08-11T12:40:28.658+02:00,rn5ho,Rn5ho,,"Jerin pomoje da ima še nekaj treninga v sebi, ker ima nižji skok",,0
1408415142760157234,2025-08-22T13:38:57.122+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,@AlenOKC se ne hvališ več z Jalovcem 😛 ?,,0
1408423808678887444,2025-08-22T14:13:23.238+02:00,rn5ho,Rn5ho,,Gojc je danes preskoču! 😛,,0
1408490475416981655,2025-08-22T18:38:17.827+02:00,alenokc,AlenOKC,,,image-7b002c686fbf62da.png,1
1408490522904891492,2025-08-22T18:38:29.149+02:00,alenokc,AlenOKC,,po 13 tednih 😄,,0
1408490561417248860,2025-08-22T18:38:38.331+02:00,alenokc,AlenOKC,,v sekundarcu! 😄,,0
1409154623989878804,2025-08-24T14:37:23.186+02:00,rn5ho,Rn5ho,,"Sam Gojc recimo je dokaj podoben profil, pa v primarcih še ni blizu temu buildu",image-b6be6119407fecc5.png,1
1409154777774035117,2025-08-24T14:37:59.851+02:00,rn5ho,Rn5ho,,,image-aba96cf925a8df41.png,1
1409154890776969347,2025-08-24T14:38:26.793+02:00,rn5ho,Rn5ho,,"Ni mi jasno kako je Justin z istim potencialom toliko boljši od Gojca, ki že pri 21 letih komaj da še trenira",,0
1409161996103979008,2025-08-24T15:06:40.835+02:00,markokrizman.,markokrizman.,,A je gojc že dosegel potencial,,0
1409162439034933299,2025-08-24T15:08:26.438+02:00,alenokc,AlenOKC,,"Ja 8 sezon razlike je med njima. Justin je v začetku 22 imel enako plačo kot gojc trenutno. Od takrat je podvojil, s tem da je raslo linearno. Saj en primarec na sezono je povsem realno pr teh letih, ko je potencial zapolnjen. Namesto 4,5 treningov jih pač rabiš 15. Zanimivo pa da je lastnik vztrajal.",,0
1409174758330859634,2025-08-24T15:57:23.587+02:00,rn5ho,Rn5ho,,"No, nisem sicer računal na to da se je kdo dejansko matral z njegovim treningom toliko časa, pri tej hitrosti",,0
1411382528513933423,2025-08-30T18:10:17.017+02:00,alenokc,AlenOKC,,"Ah, večja glupost pri meni. Ravnokar ugotovil, da sem brez psihologa že celo sezono.",,0
1411383965033693285,2025-08-30T18:15:59.51+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,Še pravočasno za plejof ajde 😄,,0
1411386297150472314,2025-08-30T18:25:15.53+02:00,alenokc,AlenOKC,,"Haha ja res mi je tale generacija zelo nezanimiva in že celo sezono je pripravljenost malo čudna. Skače iz 8 na 9 konstantno, ampak nisem niti pomislil, da bi preveril osebje. No tokratna sedmica Jerina je bila pa kaplja čez rob 😄",,0
1411386802497130659,2025-08-30T18:27:16.014+02:00,alenokc,AlenOKC,,"Se pa ne spomnim, da bi s psihologom 5 ali več kdaj dobil sedmico znotraj 50-80 minut. Psiholog je res ena najboljših investicij v BB.",,0
1411659108888875059,2025-08-31T12:29:18.917+02:00,rn5ho,Rn5ho,,"Heh ni panike, se zgodi 🙂 Tokrat smo potegnili v kader še enega 20-letnika, defenzivnega novega Jocota",,0
1411659230343069716,2025-08-31T12:29:47.874+02:00,rn5ho,Rn5ho,,Tako da imamo 3 defenzivce na 9 in bomo tokrat poizkusili z defenzivci pod košem (Danci vedno igrajo pod koš to sezono) ter run and gun.,,0
1411659386228572220,2025-08-31T12:30:25.04+02:00,rn5ho,Rn5ho,,"Sicer nisem fan tega, da proti slabšim ekipam igramo z defenzivnimi centri, ampak misim da bi tokrat vseeno lahko bilo primerno",,0
1416008098791035013,2025-09-12T12:30:38.91+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,,image-3e30aa3e4c449b4a.png,1
1416008214029271102,2025-09-12T12:31:06.385+02:00,pjtr576,pjtr576 [Postojna Blue Jackets],,"Ostroveršnik je verjetno zaključil s treningom ali pa je zelo blizu. Grem še po en preskok v skoku? Ali grem še en teden OPK, da preskoči še Plesavec?",,0
