player_name,player_id,author,week_no,report_date,image_date,age,height_cm,potential_num,potential_word,js,jr,od,ha,dr,pa,is,id,rb,sb,st,ft,tsp,game_shape,experience,salary,dmi,source_image,confidence,checksum_ok,join_rule,source_message_id,source_channel
Zlatko Jerin,53897602,alenokc,32,2025-05-02,2025-05-02,20,201,7,zvezdnik več let,10,5,6,9,9,5,14,10,11,7,3,12,86,8.0,2,19127,240000.0,image-647bb28c3ea78961.png,high,True,same_message,1367824245618511942,report-treninga
Zlatko Jerin,53897602,alenokc,34,2025-05-19,2025-05-19,20,201,7,zvezdnik več let,10,5,7,9,9,5,14,11,11,7,3,12,88,9.0,2,19127,466600.0,image-3fcd1b543fa161d6.png,high,True,same_message,1374117614158352576,report-treninga
Zlatko Jerin,53897602,alenokc,35,2025-05-27,2025-05-27,20,201,7,zvezdnik več let,10,5,7,9,10,5,14,11,11,7,3,12,89,8.0,3,19127,240200.0,image-7074e8948bb60091.png,high,True,same_message,1376873756495970314,report-treninga
Zlatko Jerin,53897602,alenokc,37,2025-06-10,2025-06-10,20,201,7,zvezdnik vec let,10,5,7,9,10,6,14,12,11,8,3,12,92,9.0,3,19127,520100.0,image-6cd04887af56c222.png,high,True,same_message,1382024727211802837,report-treninga
Zlatko Jerin,53897602,alenokc,38,2025-06-13,2025-06-13,20,201,7,zvezdnik več let,10,5,7,10,10,6,14,12,11,8,3,13,93,9.0,3,19127,522800.0,image-1fa53fe750addd1e.png,high,True,same_message,1383069768948649984,report-treninga
Zlatko Jerin,53897602,alenokc,39,2025-06-21,2025-06-21,20,201,7,zvezdnik več let,10,5,7,10,10,7,14,12,11,8,3,13,94,9.0,3,19127,530500.0,image-d006fb9b2e33f2a8.png,high,True,same_message,1385915148895522888,report-treninga
Zlatko Jerin,53897602,alenokc,40,2025-06-27,2025-06-27,20,201,7,zvezdnik več let,10,5,7,10,10,8,14,12,11,8,3,13,95,9.0,3,19127,535600.0,image-b304afdd76e3ca0f.png,high,True,same_message,1388112869421351004,report-treninga
Zlatko Jerin,53897602,alenokc,41,2025-07-07,2025-07-07,20,201,7,zvezdnik več let,10,5,7,10,11,8,14,12,11,8,3,13,96,8.0,3,19127,303400.0,image-534bd1b927922d29.png,high,True,same_message,1391707278146539572,report-treninga
Zlatko Jerin,53897602,alenokc,42,2025-07-12,2025-07-12,21,201,7,zvezdnik več let,10,5,7,11,11,8,14,12,11,8,3,13,97,7.0,3,34701,161600.0,image-191d60d97262549a.png,high,True,same_message,1393517589526872104,report-treninga
Zlatko Jerin,53897602,alenokc,44,2025-07-29,2025-07-29,21,201,7,zvezdnik več let,11,5,7,11,11,8,14,13,11,8,3,13,99,9.0,3,34701,656800.0,image-3b7a4b1ed139e7f2.png,high,True,same_message,1399658626725052466,report-treninga
Zlatko Jerin,53897602,alenokc,46,2025-08-08,2025-08-08,21,201,7,zvezdnik več let,11,5,7,11,11,8,15,14,11,8,3,14,101,8.0,3,34701,409600.0,image-1679f7663c65854c.png,high,True,same_message,1403341674603876435,report-treninga
Zvone Petre,53897465,alenokc,0,2024-09-27,2024-09-27,18,201,5,zvezdnik,7,3,4,6,4,6,2,7,7,7,7,6,53,6.0,1,2976,11200.0,image-c1a9e8a5390eeee4.png,high,True,pre_first_report_baseline_week0,1289153480048775249,report-treninga
Zvone Petre,53897465,alenokc,1,2024-09-29,2024-09-29,18,201,5,zvezdnik,7,3,4,6,5,6,2,7,7,7,7,6,54,8.0,1,2976,35400.0,image-0fec82af0e05030c.png,high,True,same_message,1290025182685040641,report-treninga
Zvone Petre,53897465,alenokc,2,2024-10-06,2024-10-06,18,201,5,zvezdnik,8,3,4,6,5,6,3,7,7,7,7,6,56,8.0,1,2976,40600.0,image-dd553ac3a4ba073c.png,high,True,same_message,1292476661241086045,report-treninga
Zvone Petre,53897465,alenokc,3,2024-10-12,2024-10-12,18,201,5,zvezdnik,8,3,4,7,6,6,3,7,7,7,7,6,58,9.0,1,2976,45600.0,image-a1a5db10d614fb36.png,high,True,same_message,1294642751530602529,report-treninga
Zvone Petre,53897465,alenokc,4,2024-10-19,2024-10-19,18,201,5,zvezdnik,8,3,4,7,6,6,3,7,7,7,7,6,58,8.0,1,2976,36100.0,image-363694c8901f7d19.png,high,True,same_message,1297127443588583437,report-treninga
Zvone Petre,53897465,alenokc,5,2024-10-29,2024-10-29,18,201,5,zvezdnik,8,3,4,7,7,6,4,7,7,7,7,6,60,9.0,1,2976,49700.0,image-8d29ec12aed6fc21.png,high,True,same_message,1300918955636162620,report-treninga
Zvone Petre,53897465,alenokc,6,2024-11-08,2024-11-08,18,201,5,zvezdnik,8,3,4,8,7,6,4,7,7,7,7,7,61,9.0,1,2976,52400.0,image-c12a4ef5b4280ee1.png,high,True,same_message,1304347576648073277,report-treninga
