team_id,season,season_week,match_id,match_date,match_type,player_id,min_pg,min_sg,min_sf,min_pf,min_c,total_min
114360,69,1,135197886,2025-07-11T00:00:00.000Z,friendly,49238059,4,0,0,0,30,34
114360,69,1,135197886,2025-07-11T00:00:00.000Z,friendly,49294179,33,0,12,0,0,45
114360,69,1,135197886,2025-07-11T00:00:00.000Z,friendly,49320295,0,0,0,21,4,25
114360,69,1,135197886,2025-07-11T00:00:00.000Z,friendly,49341632,6,34,0,0,0,40
114360,69,1,135197886,2025-07-11T00:00:00.000Z,friendly,49365906,2,0,0,0,0,2
114360,69,1,135197886,2025-07-11T00:00:00.000Z,friendly,49600322,0,0,1,27,0,28
114360,69,1,135197886,2025-07-11T00:00:00.000Z,friendly,49983596,0,0,35,0,0,35
114360,69,1,135197886,2025-07-11T00:00:00.000Z,friendly,51241512,2,14,0,0,0,16
114360,69,1,135197886,2025-07-11T00:00:00.000Z,friendly,54209203,1,0,0,0,13,14
114360,69,1,135019314,2025-07-11T18:00:00.000Z,pl.rs,49238059,0,0,0,0,41,41
114360,69,1,135019314,2025-07-11T18:00:00.000Z,pl.rs,49294179,3,4,9,0,0,16
114360,69,1,135019314,2025-07-11T18:00:00.000Z,pl.rs,49320295,0,0,0,37,0,37
114360,69,1,135019314,2025-07-11T18:00:00.000Z,pl.rs,49341632,0,42,0,0,0,42
114360,69,1,135019314,2025-07-11T18:00:00.000Z,pl.rs,49365906,42,0,0,0,0,42
114360,69,1,135019314,2025-07-11T18:00:00.000Z,pl.rs,49600322,0,0,0,11,7,18
114360,69,1,135019314,2025-07-11T18:00:00.000Z,pl.rs,49983596,0,0,39,0,0,39
114360,69,1,135019314,2025-07-11T18:00:00.000Z,pl.rs,51241512,4,2,0,0,0,6
114360,69,1,135019314,2025-07-11T18:00:00.000Z,pl.rs,54209203,0,0,0,0,0,0
114360,69,1,135577733,2025-07-12T15:30:00.000Z,league.rs,49238059,0,0,0,0,36,36
114360,69,1,135577733,2025-07-12T15:30:00.000Z,league.rs,49294179,6,4,9,0,0,19
114360,69,1,135577733,2025-07-12T15:30:00.000Z,league.rs,49320295,0,0,0,29,0,29
114360,69,1,135577733,2025-07-12T15:30:00.000Z,league.rs,49341632,0,40,0,0,0,40
114360,69,1,135577733,2025-07-12T15:30:00.000Z,league.rs,49365906,42,0,0,0,0,42
114360,69,1,135577733,2025-07-12T15:30:00.000Z,league.rs,49600322,0,0,0,19,12,31
114360,69,1,135577733,2025-07-12T15:30:00.000Z,league.rs,49983596,0,0,39,0,0,39
114360,69,1,135577733,2025-07-12T15:30:00.000Z,league.rs,51241512,0,4,0,0,0,4
114360,69,1,135577733,2025-07-12T15:30:00.000Z,league.rs,54209203,0,0,0,0,0,0
114360,69,2,135577744,2025-07-15T15:30:00.000Z,league.rs,49238059,0,0,0,2,35,37
114360,69,2,135577744,2025-07-15T15:30:00.000Z,league.rs,49294179,6,6,4,0,0,16
114360,69,2,135577744,2025-07-15T15:30:00.000Z,league.rs,49320295,0,0,0,28,5,33
114360,69,2,135577744,2025-07-15T15:30:00.000Z,league.rs,49341632,0,42,0,0,0,42
114360,69,2,135577744,2025-07-15T15:30:00.000Z,league.rs,49365906,42,0,0,0,0,42
114360,69,2,135577744,2025-07-15T15:30:00.000Z,league.rs,49600322,0,0,4,18,8,30
114360,69,2,135577744,2025-07-15T15:30:00.000Z,league.rs,49983596,0,0,41,0,0,41
114360,69,2,135578033,2025-07-17T15:30:00.000Z,cup,49294179,44,0,0,0,0,44
114360,69,2,135578033,2025-07-17T15:30:00.000Z,cup,51241512,0,45,0,0,0,45
114360,69,2,135578033,2025-07-17T15:30:00.000Z,cup,52956465,0,0,41,0,0,41
114360,69,2,135578033,2025-07-17T15:30:00.000Z,cup,53571950,0,0,0,48,0,48
114360,69,2,135578033,2025-07-17T15:30:00.000Z,cup,53572533,0,0,2,0,14,16
114360,69,2,135578033,2025-07-17T15:30:00.000Z,cup,54209203,4,3,5,0,34,46
114360,69,2,135019321,2025-07-18T18:00:00.000Z,pl.rs,49238059,0,0,0,0,27,27
114360,69,2,135019321,2025-07-18T18:00:00.000Z,pl.rs,49294179,6,3,19,0,0,28
114360,69,2,135019321,2025-07-18T18:00:00.000Z,pl.rs,49320295,0,0,0,27,0,27
114360,69,2,135019321,2025-07-18T18:00:00.000Z,pl.rs,49341632,4,29,0,0,0,33
114360,69,2,135019321,2025-07-18T18:00:00.000Z,pl.rs,49365906,38,0,0,0,0,38
114360,69,2,135019321,2025-07-18T18:00:00.000Z,pl.rs,49600322,0,0,0,21,7,28
114360,69,2,135019321,2025-07-18T18:00:00.000Z,pl.rs,49983596,0,0,29,0,0,29
114360,69,2,135019321,2025-07-18T18:00:00.000Z,pl.rs,51241512,0,16,0,0,0,16
114360,69,2,135019321,2025-07-18T18:00:00.000Z,pl.rs,54209203,0,0,0,0,14,14
114360,69,2,135577751,2025-07-19T15:30:00.000Z,league.rs,49238059,0,0,0,1,33,34
114360,69,2,135577751,2025-07-19T15:30:00.000Z,league.rs,49294179,8,3,7,0,0,18
114360,69,2,135577751,2025-07-19T15:30:00.000Z,league.rs,49320295,0,0,0,25,4,29
114360,69,2,135577751,2025-07-19T15:30:00.000Z,league.rs,49341632,0,39,0,0,0,39
114360,69,2,135577751,2025-07-19T15:30:00.000Z,league.rs,49365906,39,0,0,0,0,39
114360,69,2,135577751,2025-07-19T15:30:00.000Z,league.rs,49600322,0,1,0,21,8,30
114360,69,2,135577751,2025-07-19T15:30:00.000Z,league.rs,49983596,0,0,41,0,0,41
114360,69,2,135577751,2025-07-19T15:30:00.000Z,league.rs,51241512,1,6,0,0,0,7
114360,69,2,135577751,2025-07-19T15:30:00.000Z,league.rs,54209203,0,0,0,0,2,2
114360,69,3,135577758,2025-07-22T15:30:00.000Z,league.rs,49238059,1,0,0,0,30,31
114360,69,3,135577758,2025-07-22T15:30:00.000Z,league.rs,49294179,5,2,18,0,0,25
114360,69,3,135577758,2025-07-22T15:30:00.000Z,league.rs,49320295,0,0,0,28,0,28
114360,69,3,135577758,2025-07-22T15:30:00.000Z,league.rs,49341632,0,31,0,0,0,31
114360,69,3,135577758,2025-07-22T15:30:00.000Z,league.rs,49365906,42,0,0,0,0,42
114360,69,3,135577758,2025-07-22T15:30:00.000Z,league.rs,49600322,0,0,0,20,6,26
114360,69,3,135577758,2025-07-22T15:30:00.000Z,league.rs,49983596,0,0,30,0,0,30
114360,69,3,135577758,2025-07-22T15:30:00.000Z,league.rs,51241512,0,16,0,0,0,16
114360,69,3,135577758,2025-07-22T15:30:00.000Z,league.rs,54209203,1,0,0,0,13,14
114360,69,3,136225996,2025-07-24T15:30:00.000Z,cup,49294179,42,0,0,0,0,42
114360,69,3,136225996,2025-07-24T15:30:00.000Z,cup,49600322,0,2,3,20,4,29
114360,69,3,136225996,2025-07-24T15:30:00.000Z,cup,51241512,0,42,0,0,0,42
114360,69,3,136225996,2025-07-24T15:30:00.000Z,cup,52956465,2,0,38,0,0,40
114360,69,3,136225996,2025-07-24T15:30:00.000Z,cup,53571950,4,3,0,28,0,35
114360,69,3,136225996,2025-07-24T15:30:00.000Z,cup,53572533,0,0,3,0,11,14
114360,69,3,136225996,2025-07-24T15:30:00.000Z,cup,54209203,0,1,5,0,32,38
114360,69,3,135019328,2025-07-25T18:00:00.000Z,pl.rs,49238059,0,0,0,1,36,37
114360,69,3,135019328,2025-07-25T18:00:00.000Z,pl.rs,49294179,9,4,5,0,0,18
114360,69,3,135019328,2025-07-25T18:00:00.000Z,pl.rs,49320295,0,0,1,24,3,28
114360,69,3,135019328,2025-07-25T18:00:00.000Z,pl.rs,49341632,0,42,0,0,0,42
114360,69,3,135019328,2025-07-25T18:00:00.000Z,pl.rs,49365906,39,0,0,0,0,39
114360,69,3,135019328,2025-07-25T18:00:00.000Z,pl.rs,49600322,0,3,3,22,8,36
114360,69,3,135019328,2025-07-25T18:00:00.000Z,pl.rs,49983596,0,0,38,0,0,38
114360,69,3,135577767,2025-07-26T15:30:00.000Z,league.rs.tv,49238059,0,0,0,7,34,41
114360,69,3,135577767,2025-07-26T15:30:00.000Z,league.rs.tv,49294179,13,4,6,0,0,23
114360,69,3,135577767,2025-07-26T15:30:00.000Z,league.rs.tv,49320295,0,0,7,21,2,30
114360,69,3,135577767,2025-07-26T15:30:00.000Z,league.rs.tv,49341632,0,0,35,0,0,35
114360,69,3,135577767,2025-07-26T15:30:00.000Z,league.rs.tv,49365906,35,0,0,0,0,35
114360,69,3,135577767,2025-07-26T15:30:00.000Z,league.rs.tv,49600322,0,7,1,20,4,32
114360,69,3,135577767,2025-07-26T15:30:00.000Z,league.rs.tv,49983596,0,35,0,0,0,35
114360,69,3,135577767,2025-07-26T15:30:00.000Z,league.rs.tv,54209203,0,2,0,0,9,11
114360,69,4,135577775,2025-07-29T15:30:00.000Z,league.rs,49238059,0,0,0,0,40,40
114360,69,4,135577775,2025-07-29T15:30:00.000Z,league.rs,49294179,19,4,4,0,0,27
114360,69,4,135577775,2025-07-29T15:30:00.000Z,league.rs,49320295,0,0,3,33,2,38
114360,69,4,135577775,2025-07-29T15:30:00.000Z,league.rs,49341632,0,39,0,0,0,39
114360,69,4,135577775,2025-07-29T15:30:00.000Z,league.rs,49365906,29,0,0,1,0,30
114360,69,4,135577775,2025-07-29T15:30:00.000Z,league.rs,49600322,0,4,12,12,6,34
114360,69,4,135577775,2025-07-29T15:30:00.000Z,league.rs,49983596,0,1,29,1,0,31
114360,69,4,136249346,2025-07-31T15:30:00.000Z,cup,49294179,44,0,0,0,0,44
114360,69,4,136249346,2025-07-31T15:30:00.000Z,cup,49600322,0,23,3,15,2,43
114360,69,4,136249346,2025-07-31T15:30:00.000Z,cup,51241512,0,7,0,0,0,7
114360,69,4,136249346,2025-07-31T15:30:00.000Z,cup,52956465,0,0,41,0,0,41
114360,69,4,136249346,2025-07-31T15:30:00.000Z,cup,53571950,4,6,0,33,0,43
114360,69,4,136249346,2025-07-31T15:30:00.000Z,cup,53572533,0,5,1,0,11,17
114360,69,4,136249346,2025-07-31T15:30:00.000Z,cup,54209203,0,7,2,0,35,44
114360,69,4,135019335,2025-08-01T18:00:00.000Z,pl.rs,49238059,0,0,0,1,38,39
114360,69,4,135019335,2025-08-01T18:00:00.000Z,pl.rs,49294179,10,6,5,0,0,21
114360,69,4,135019335,2025-08-01T18:00:00.000Z,pl.rs,49320295,0,0,0,31,4,35
114360,69,4,135019335,2025-08-01T18:00:00.000Z,pl.rs,49341632,0,42,0,0,0,42
114360,69,4,135019335,2025-08-01T18:00:00.000Z,pl.rs,49365906,38,0,0,0,0,38
114360,69,4,135019335,2025-08-01T18:00:00.000Z,pl.rs,49600322,0,0,4,15,6,25
114360,69,4,135019335,2025-08-01T18:00:00.000Z,pl.rs,49983596,0,0,39,0,0,39
114360,69,4,135577783,2025-08-02T15:30:00.000Z,league.rs,49238059,0,0,0,4,37,41
114360,69,4,135577783,2025-08-02T15:30:00.000Z,league.rs,49294179,15,2,6,0,0,23
114360,69,4,135577783,2025-08-02T15:30:00.000Z,league.rs,49320295,0,0,8,26,2,36
114360,69,4,135577783,2025-08-02T15:30:00.000Z,league.rs,49341632,0,29,0,0,0,29
114360,69,4,135577783,2025-08-02T15:30:00.000Z,league.rs,49365906,29,0,0,0,0,29
114360,69,4,135577783,2025-08-02T15:30:00.000Z,league.rs,49600322,0,9,5,13,4,31
114360,69,4,135577783,2025-08-02T15:30:00.000Z,league.rs,49983596,0,0,29,0,0,29
114360,69,4,135577783,2025-08-02T15:30:00.000Z,league.rs,53571950,2,6,0,3,0,11
114360,69,4,135577783,2025-08-02T15:30:00.000Z,league.rs,54209203,2,3,0,4,5,14
114360,69,5,135577793,2025-08-05T15:30:00.000Z,league.rs,49238059,1,0,0,0,38,39
114360,69,5,135577793,2025-08-05T15:30:00.000Z,league.rs,49294179,0,32,0,0,0,32
114360,69,5,135577793,2025-08-05T15:30:00.000Z,league.rs,49320295,3,3,7,22,2,37
114360,69,5,135577793,2025-08-05T15:30:00.000Z,league.rs,49365906,32,0,0,0,0,32
114360,69,5,135577793,2025-08-05T15:30:00.000Z,league.rs,49600322,1,7,10,16,5,39
114360,69,5,135577793,2025-08-05T15:30:00.000Z,league.rs,49983596,0,0,32,0,0,32
114360,69,5,135577793,2025-08-05T15:30:00.000Z,league.rs,53571950,8,6,0,1,0,15
114360,69,5,135577793,2025-08-05T15:30:00.000Z,league.rs,54209203,4,0,0,10,2,16
114360,69,5,136266357,2025-08-07T15:30:00.000Z,cup,49294179,4,30,0,0,0,34
114360,69,5,136266357,2025-08-07T15:30:00.000Z,cup,49341632,42,0,0,0,0,42
114360,69,5,136266357,2025-08-07T15:30:00.000Z,cup,49600322,0,0,0,19,6,25
114360,69,5,136266357,2025-08-07T15:30:00.000Z,cup,51241512,0,18,10,0,0,28
114360,69,5,136266357,2025-08-07T15:30:00.000Z,cup,52956465,2,0,38,0,0,40
114360,69,5,136266357,2025-08-07T15:30:00.000Z,cup,53571950,0,0,0,29,0,29
114360,69,5,136266357,2025-08-07T15:30:00.000Z,cup,53572533,0,0,0,0,12,12
114360,69,5,136266357,2025-08-07T15:30:00.000Z,cup,54209203,0,0,0,0,29,29
114360,69,5,135019342,2025-08-08T18:00:00.000Z,pl.rs,49238059,0,0,0,2,42,44
114360,69,5,135019342,2025-08-08T18:00:00.000Z,pl.rs,49294179,18,0,5,0,0,23
114360,69,5,135019342,2025-08-08T18:00:00.000Z,pl.rs,49320295,0,1,6,23,4,34
114360,69,5,135019342,2025-08-08T18:00:00.000Z,pl.rs,49341632,0,37,0,2,0,39
114360,69,5,135019342,2025-08-08T18:00:00.000Z,pl.rs,49365906,30,0,0,2,0,32
114360,69,5,135019342,2025-08-08T18:00:00.000Z,pl.rs,49600322,0,9,8,19,0,36
114360,69,5,135019342,2025-08-08T18:00:00.000Z,pl.rs,49983596,0,0,29,0,2,31
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,49238059,0,0,0,2,37,39
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,49294179,0,13,10,0,0,23
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,49320295,0,0,2,27,2,31
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,49341632,0,31,0,0,0,31
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,49365906,30,0,0,0,0,30
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,49600322,0,0,6,19,7,32
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,49983596,0,0,30,0,0,30
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,51241512,0,0,0,0,0,0
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,52956465,0,4,0,0,0,4
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,53571950,0,0,0,0,2,2
114360,69,5,135577801,2025-08-09T15:30:00.000Z,league.rs,54209203,18,0,0,0,0,18
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,49238059,0,0,0,1,39,40
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,49294179,0,14,8,0,0,22
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,49320295,0,0,0,32,0,32
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,49341632,0,30,0,0,0,30
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,49365906,30,0,0,0,0,30
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,49600322,0,0,11,15,7,33
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,49983596,0,0,29,0,0,29
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,51241512,0,0,0,0,0,0
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,52956465,0,3,0,0,0,3
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,53571950,0,0,0,0,1,1
114360,69,6,135577809,2025-08-12T15:30:00.000Z,league.rs,54209203,18,0,0,0,0,18
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,49294179,0,0,38,0,0,38
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,49320295,0,0,0,34,0,34
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,49341632,0,38,0,0,0,38
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,49365906,38,0,0,0,0,38
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,49600322,0,0,0,14,0,14
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,49983596,0,0,0,0,38,38
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,51241512,0,10,0,0,0,10
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,52956465,0,0,10,0,0,10
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,53571950,10,0,0,0,0,10
114360,69,6,136280209,2025-08-14T15:30:00.000Z,cup,54209203,0,0,0,0,10,10
114360,69,6,135019349,2025-08-15T18:00:00.000Z,pl.rs,49238059,0,0,0,2,36,38
114360,69,6,135019349,2025-08-15T18:00:00.000Z,pl.rs,49294179,8,3,5,0,0,16
114360,69,6,135019349,2025-08-15T18:00:00.000Z,pl.rs,49320295,0,0,0,31,2,33
114360,69,6,135019349,2025-08-15T18:00:00.000Z,pl.rs,49341632,0,41,0,0,0,41
114360,69,6,135019349,2025-08-15T18:00:00.000Z,pl.rs,49365906,40,0,0,0,0,40
114360,69,6,135019349,2025-08-15T18:00:00.000Z,pl.rs,49600322,0,5,4,15,10,34
114360,69,6,135019349,2025-08-15T18:00:00.000Z,pl.rs,49983596,0,0,39,0,0,39
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,49238059,0,0,0,0,29,29
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,49294179,0,28,0,0,0,28
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,49320295,0,0,0,1,19,20
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,49341632,8,0,25,0,0,33
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,49365906,27,0,0,0,0,27
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,49533852,0,20,0,0,0,20
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,49600322,0,0,0,30,0,30
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,49983596,0,0,23,0,0,23
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,51241512,13,0,0,0,0,13
114360,69,6,135577817,2025-08-16T15:30:00.000Z,league.rs,54209203,0,0,0,17,0,17
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,49238059,0,0,0,0,42,42
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,49294179,0,36,0,0,0,36
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,49320295,0,0,0,0,6,6
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,49341632,15,0,0,0,0,15
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,49365906,33,0,0,0,0,33
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,49533852,0,12,0,0,0,12
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,49600322,0,0,0,42,0,42
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,49983596,0,0,40,0,0,40
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,51241512,0,0,8,0,0,8
114360,69,7,135577825,2025-08-19T15:30:00.000Z,league.rs,54209203,0,0,0,6,0,6
114360,69,7,136294368,2025-08-21T15:30:00.000Z,cup,49294179,0,18,0,0,0,18
114360,69,7,136294368,2025-08-21T15:30:00.000Z,cup,49320295,0,0,0,41,0,41
114360,69,7,136294368,2025-08-21T15:30:00.000Z,cup,49341632,28,0,0,4,0,32
114360,69,7,136294368,2025-08-21T15:30:00.000Z,cup,49365906,20,0,0,3,0,23
114360,69,7,136294368,2025-08-21T15:30:00.000Z,cup,49533852,0,30,0,0,0,30
114360,69,7,136294368,2025-08-21T15:30:00.000Z,cup,49983596,0,0,0,0,26,26
114360,69,7,136294368,2025-08-21T15:30:00.000Z,cup,51241512,0,0,29,0,0,29
114360,69,7,136294368,2025-08-21T15:30:00.000Z,cup,52956465,0,0,19,0,0,19
114360,69,7,136294368,2025-08-21T15:30:00.000Z,cup,54209203,0,0,0,0,22,22
114360,69,7,135019356,2025-08-22T18:00:00.000Z,pl.rs,49238059,0,0,0,0,41,41
114360,69,7,135019356,2025-08-22T18:00:00.000Z,pl.rs,49294179,14,3,8,0,0,25
114360,69,7,135019356,2025-08-22T18:00:00.000Z,pl.rs,49320295,0,0,3,28,2,33
114360,69,7,135019356,2025-08-22T18:00:00.000Z,pl.rs,49341632,0,38,0,0,0,38
114360,69,7,135019356,2025-08-22T18:00:00.000Z,pl.rs,49365906,34,0,0,0,0,34
114360,69,7,135019356,2025-08-22T18:00:00.000Z,pl.rs,49600322,0,7,1,20,5,33
114360,69,7,135019356,2025-08-22T18:00:00.000Z,pl.rs,49983596,0,0,35,0,0,35
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,49238059,0,0,0,0,30,30
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,49294179,0,0,18,0,0,18
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,49320295,0,0,0,0,18,18
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,49341632,0,29,0,0,0,29
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,49365906,30,0,0,0,0,30
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,49533852,18,0,0,0,0,18
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,49600322,0,0,0,30,0,30
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,49983596,0,0,30,0,0,30
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,51241512,0,19,0,0,0,19
114360,69,7,135577833,2025-08-23T15:30:00.000Z,league.rs,54209203,0,0,0,18,0,18
114360,69,8,136307974,2025-08-26T15:30:00.000Z,cup,49238059,40,0,0,0,0,40
114360,69,8,136307974,2025-08-26T15:30:00.000Z,cup,49294179,0,0,9,7,0,16
114360,69,8,136307974,2025-08-26T15:30:00.000Z,cup,49320295,7,0,0,0,9,16
114360,69,8,136307974,2025-08-26T15:30:00.000Z,cup,49341632,0,0,0,41,0,41
114360,69,8,136307974,2025-08-26T15:30:00.000Z,cup,49365906,0,0,39,0,0,39
114360,69,8,136307974,2025-08-26T15:30:00.000Z,cup,49533852,0,11,0,0,0,11
114360,69,8,136307974,2025-08-26T15:30:00.000Z,cup,49600322,0,0,0,0,39,39
114360,69,8,136307974,2025-08-26T15:30:00.000Z,cup,49983596,0,37,0,0,0,37
114360,69,8,136307974,2025-08-26T15:30:00.000Z,cup,54209203,1,0,0,0,0,1
114360,69,8,136313934,2025-08-28T17:35:00.000Z,friendly,49294179,0,0,45,0,0,45
114360,69,8,136313934,2025-08-28T17:35:00.000Z,friendly,49320295,0,0,2,31,0,33
114360,69,8,136313934,2025-08-28T17:35:00.000Z,friendly,49533852,38,0,0,0,0,38
114360,69,8,136313934,2025-08-28T17:35:00.000Z,friendly,51241512,0,33,0,0,0,33
114360,69,8,136313934,2025-08-28T17:35:00.000Z,friendly,52956465,10,15,1,0,0,26
114360,69,8,136313934,2025-08-28T17:35:00.000Z,friendly,53571950,0,0,0,17,1,18
114360,69,8,136313934,2025-08-28T17:35:00.000Z,friendly,54208611,0,0,0,0,11,11
114360,69,8,136313934,2025-08-28T17:35:00.000Z,friendly,54209203,0,0,0,0,36,36
114360,69,8,135019365,2025-08-29T18:00:00.000Z,pl.rs,49238059,0,0,0,0,40,40
114360,69,8,135019365,2025-08-29T18:00:00.000Z,pl.rs,49294179,18,0,0,0,0,18
114360,69,8,135019365,2025-08-29T18:00:00.000Z,pl.rs,49320295,0,0,0,25,7,32
114360,69,8,135019365,2025-08-29T18:00:00.000Z,pl.rs,49341632,0,30,0,0,0,30
114360,69,8,135019365,2025-08-29T18:00:00.000Z,pl.rs,49365906,30,0,0,0,0,30
114360,69,8,135019365,2025-08-29T18:00:00.000Z,pl.rs,49533852,0,18,7,0,0,25
114360,69,8,135019365,2025-08-29T18:00:00.000Z,pl.rs,49600322,0,0,13,22,1,36
114360,69,8,135019365,2025-08-29T18:00:00.000Z,pl.rs,49983596,0,0,28,0,0,28
114360,69,8,135577841,2025-08-30T15:30:00.000Z,league.rs.tv,49238059,0,0,0,0,40,40
114360,69,8,135577841,2025-08-30T15:30:00.000Z,league.rs.tv,49294179,15,0,0,0,0,15
114360,69,8,135577841,2025-08-30T15:30:00.000Z,league.rs.tv,49320295,0,0,0,30,7,37
114360,69,8,135577841,2025-08-30T15:30:00.000Z,league.rs.tv,49341632,0,32,0,0,0,32
114360,69,8,135577841,2025-08-30T15:30:00.000Z,league.rs.tv,49365906,32,0,0,0,0,32
114360,69,8,135577841,2025-08-30T15:30:00.000Z,league.rs.tv,49533852,1,16,6,0,0,23
114360,69,8,135577841,2025-08-30T15:30:00.000Z,league.rs.tv,49600322,0,0,13,18,1,32
114360,69,8,135577841,2025-08-30T15:30:00.000Z,league.rs.tv,49983596,0,0,29,0,0,29
114360,69,9,135577849,2025-09-02T15:30:00.000Z,league.rs,49238059,0,0,0,0,42,42
114360,69,9,135577849,2025-09-02T15:30:00.000Z,league.rs,49294179,8,6,0,0,0,14
114360,69,9,135577849,2025-09-02T15:30:00.000Z,league.rs,49320295,6,0,0,23,1,30
114360,69,9,135577849,2025-09-02T15:30:00.000Z,league.rs,49341632,0,29,0,0,0,29
114360,69,9,135577849,2025-09-02T15:30:00.000Z,league.rs,49365906,29,0,0,0,0,29
114360,69,9,135577849,2025-09-02T15:30:00.000Z,league.rs,49533852,5,11,14,0,0,30
114360,69,9,135577849,2025-09-02T15:30:00.000Z,league.rs,49600322,0,1,6,25,5,37
114360,69,9,135577849,2025-09-02T15:30:00.000Z,league.rs,49983596,0,0,28,0,0,28
114360,69,9,136318193,2025-09-04T17:35:00.000Z,friendly,49294179,48,0,0,0,0,48
114360,69,9,136318193,2025-09-04T17:35:00.000Z,friendly,51241512,0,0,48,0,0,48
114360,69,9,136318193,2025-09-04T17:35:00.000Z,friendly,52956465,0,48,0,0,0,48
114360,69,9,136318193,2025-09-04T17:35:00.000Z,friendly,53571950,0,0,0,48,0,48
114360,69,9,136318193,2025-09-04T17:35:00.000Z,friendly,54209203,0,0,0,0,48,48
114360,69,9,135019374,2025-09-05T18:00:00.000Z,pl.rs,49238059,36,0,0,0,0,36
114360,69,9,135019374,2025-09-05T18:00:00.000Z,pl.rs,49294179,1,0,10,2,0,13
114360,69,9,135019374,2025-09-05T18:00:00.000Z,pl.rs,49320295,11,0,0,0,11,22
114360,69,9,135019374,2025-09-05T18:00:00.000Z,pl.rs,49341632,0,0,0,40,0,40
114360,69,9,135019374,2025-09-05T18:00:00.000Z,pl.rs,49365906,0,0,32,0,0,32
114360,69,9,135019374,2025-09-05T18:00:00.000Z,pl.rs,49533852,0,13,6,6,0,25
114360,69,9,135019374,2025-09-05T18:00:00.000Z,pl.rs,49600322,0,0,0,0,37,37
114360,69,9,135019374,2025-09-05T18:00:00.000Z,pl.rs,49983596,0,35,0,0,0,35
114360,69,9,135577853,2025-09-06T15:30:00.000Z,league.rs,49238059,0,0,0,0,38,38
114360,69,9,135577853,2025-09-06T15:30:00.000Z,league.rs,49294179,12,0,0,0,0,12
114360,69,9,135577853,2025-09-06T15:30:00.000Z,league.rs,49320295,0,0,0,31,3,34
